,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROI,Cost_per_Conversion
754,A1754,Data Analytics Course,90.0,5859.0,187.29,17.0,5.0,0.056,1375.0,2024-11-14,Hyderabad,mobile,analytics for data,6.3415558759143575,37.458
755,A1755,Data Analytics Course,182.0,5055.0,232.64,26.0,8.0,0.036,1815.0,2024-11-14,Hyderabad,mobile,data anaytics training,6.801753782668501,29.08
756,A1756,Data Analytics Course,138.95699356913184,4373.0,199.32,16.0,5.0,0.04897922998986829,1150.0,2024-11-02,Hyderabad,desktop,data anaytics training,4.769616696769015,39.864
757,A1757,Data Analytics Course,138.95699356913184,4523.280832678712,234.85,11.0,8.0,0.04897922998986829,1398.0,2024-11-04,Hyderabad,desktop,data anaytics training,4.9527357888013634,29.35625
758,A1758,Data Analytics Course,103.0,3547.0,232.35,11.0,8.0,0.078,1663.0,2024-11-14,Hyderabad,tablet,learn data analytics,6.15730578868087,29.04375
759,A1759,Data Analytics Course,148.0,3128.0,197.02,27.0,9.0,0.061,1214.0,2024-11-14,Hyderabad,tablet,data anaytics training,5.161810983656482,21.891111111111112
760,A1760,Data Analytics Course,151.0,5201.0,198.56,15.0,10.0,0.066,1716.0,2024-11-14,Hyderabad,tablet,data anaytics training,7.642224012892829,19.856
761,A1761,Data Analytics Course,148.0,5510.0,210.42,27.0,4.0,0.048,1352.0,2024-11-06,Hyderabad,mobile,learn data analytics,5.425244748598042,52.605
762,A1762,Data Analytics Course,103.0,5628.0,195.6,24.0,8.0,0.034,1065.0,2024-11-09,Hyderabad,mobile,analytics for data,4.4447852760736195,24.45
763,A1763,Data Analytics Course,115.0,5445.0,183.55,21.0,7.0,0.059,1721.0,2024-11-07,Hyderabad,tablet,data analytics course,8.376191773358757,26.22142857142857
764,A1764,Data Analytics Course,160.0,5936.0,239.87,29.0,4.0,0.04897922998986829,1320.0,2024-11-14,Hyderabad,mobile,analytics for data,4.502980781256515,59.9675
765,A1765,Data Analytics Course,166.0,5808.0,194.79,14.0,8.0,0.048,1799.0,2024-11-14,Hyderabad,tablet,data anaytics training,8.235587042455979,24.34875
766,A1766,Data Analytics Course,187.0,3282.0,234.91,10.0,7.0,0.041,1525.0,2024-11-14,Hyderabad,mobile,online data analytic,5.491847941764931,33.558571428571426
767,A1767,Data Analytics Course,172.0,3334.0,243.12,30.0,9.0,0.052,1505.0,2024-11-08,Hyderabad,mobile,online data analytic,5.190358670615335,27.013333333333335
768,A1768,Data Analytics Course,172.0,5546.0,241.81,24.0,10.0,0.058,1681.0,2024-11-03,Hyderabad,desktop,learn data analytics,5.95173896861172,24.181
769,A1769,Data Analytics Course,187.0,5734.0,187.44,10.0,8.0,0.043,1183.0,2024-11-14,Hyderabad,tablet,analytics for data,5.311352966282543,23.43
770,A1770,Data Analytics Course,196.0,4964.0,249.47,26.0,9.0,0.046,1996.0,2024-11-19,Hyderabad,mobile,learn data analytics,7.00096203952379,27.718888888888888
771,A1771,Data Analytics Course,131.0,4774.0,240.53,24.0,7.0,0.053,1505.0,2024-11-14,Hyderabad,tablet,data anaytics training,5.257015756870245,34.36142857142857
772,A1772,Data Analytics Course,103.0,5244.0,205.9,22.0,7.0,0.032,1954.0,2024-11-16,Hyderabad,mobile,analytics for data,8.490043710539096,29.414285714285715
773,A1773,Data Analytics Course,114.0,3064.0,196.01,23.0,6.0,0.053,1348.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.877200142849855,32.66833333333333
774,A1774,Data Analytics Course,116.0,3265.0,199.21,24.0,10.0,0.086,1006.0,2024-11-14,Hyderabad,mobile,learn data analytics,4.04994729180262,19.921
775,A1775,Data Analytics Course,164.0,5351.0,217.9,10.0,9.0,0.055,1431.0,2024-11-14,Hyderabad,tablet,online data analytic,5.567232675539238,24.211111111111112
776,A1776,Data Analytics Course,160.0,5830.0,215.57,15.0,10.0,0.062,1270.0,2024-11-14,Hyderabad,mobile,online data analytic,4.8913577956116345,21.557
777,A1777,Data Analytics Course,112.0,4808.0,221.57,17.0,7.0,0.062,1186.0,2024-11-14,Hyderabad,desktop,data analitics online,4.352710204450061,31.65285714285714
778,A1778,Data Analytics Course,87.0,5506.0,188.77,11.0,5.0,0.04897922998986829,1774.0,2024-11-22,Hyderabad,mobile,learn data analytics,8.397679716056576,37.754000000000005
779,A1779,Data Analytics Course,138.95699356913184,4798.0,198.45,20.0,10.0,0.04897922998986829,1937.0,2024-11-14,Hyderabad,mobile,data anaytics training,8.760644998740236,19.845
780,A1780,Data Analytics Course,139.0,5763.0,214.49,15.0,5.0,0.045,1781.0,2024-11-01,Hyderabad,desktop,data analitics online,7.303417408737004,42.898
781,A1781,Data Analytics Course,193.0,3271.0,187.76,30.0,9.0,0.053,1209.0,2024-11-13,Hyderabad,tablet,online data analytic,5.43907115466553,20.862222222222222
782,A1782,Data Analytics Course,151.0,4402.0,248.65,21.0,4.0,0.04897922998986829,1722.0,2024-11-14,Hyderabad,desktop,data analitics online,5.925397144580735,62.1625
783,A1783,Data Analytics Course,90.0,4281.0,216.36,24.0,4.0,0.04897922998986829,1768.0,2024-11-14,Hyderabad,mobile,learn data analytics,7.171565908670733,54.09
784,A1784,Data Analytics Course,169.0,4480.0,215.57,11.0,10.0,0.059,1769.0,2024-11-14,Hyderabad,tablet,online data analytic,7.206151134202348,21.557
785,A1785,Data Analytics Course,197.0,4373.0,218.3,18.0,9.0,0.059,1988.0,2024-11-14,Hyderabad,desktop,learn data analytics,8.106733852496564,24.255555555555556
786,A1786,Data Analytics Course,132.0,4523.280832678712,219.44,17.0,3.0,0.055,1949.0,2024-11-14,Hyderabad,desktop,learn data analytics,7.881698869850529,73.14666666666666
787,A1787,Data Analytics Course,96.0,5503.0,243.51,11.0,6.0,0.062,1687.0,2024-11-02,Hyderabad,desktop,data analitics online,5.927846905671225,40.585
788,A1788,Data Analytics Course,160.0,4154.0,230.16,15.0,6.0,0.04897922998986829,1667.0,2024-11-14,Hyderabad,mobile,online data analytic,6.242787625999305,38.36
789,A1789,Data Analytics Course,162.0,5161.0,240.72,16.0,7.0,0.04897922998986829,1649.0,2024-11-15,Hyderabad,tablet,learn data analytics,5.850282485875706,34.38857142857143
790,A1790,Data Analytics Course,171.0,5517.0,233.86,23.0,5.0,0.029,1349.0,2024-11-14,Hyderabad,tablet,data analytics course,4.7684084494997,46.772000000000006
791,A1791,Data Analytics Course,110.0,4161.0,204.28,16.0,10.0,0.04897922998986829,1447.0,2024-11-14,Hyderabad,mobile,data analitics online,6.0834149206970825,20.428
792,A1792,Data Analytics Course,103.0,5332.0,243.72,16.0,3.0,0.029,1882.0,2024-11-28,Hyderabad,desktop,online data analytic,6.721976038076481,81.24
793,A1793,Data Analytics Course,167.0,3620.0,243.81,24.0,8.0,0.053,1001.0,2024-11-14,Hyderabad,desktop,data analytics course,3.10565604364054,30.47625
794,A1794,Data Analytics Course,132.0,4117.0,239.04,28.0,3.0,0.023,1761.0,2024-11-07,Hyderabad,mobile,analytics for data,6.366967871485945,79.67999999999999
795,A1795,Data Analytics Course,145.0,5400.0,219.89,29.0,3.0,0.04897922998986829,1152.0,2024-11-14,Hyderabad,tablet,data analytics course,4.2389831279276,73.29666666666667
796,A1796,Data Analytics Course,140.0,5220.0,183.39,25.0,8.0,0.057,1918.0,2024-11-14,Hyderabad,desktop,learn data analytics,9.458585528109495,22.92375
797,A1797,Data Analytics Course,122.0,4523.280832678712,217.66,25.0,10.0,0.053,1799.0,2024-11-14,Hyderabad,tablet,data analitics online,7.265184232288891,21.766
798,A1798,Data Analytics Course,87.0,4081.0,180.63,20.0,4.0,0.046,1665.0,2024-11-14,Hyderabad,tablet,data analitics online,8.217737917289487,45.1575
799,A1799,Data Analytics Course,141.0,4239.0,199.82,15.0,5.0,0.035,1639.0,2024-11-14,Hyderabad,mobile,data anaytics training,7.202382143929537,39.964
800,A1800,Data Analytics Course,157.0,3367.0,248.9,20.003918495297807,8.0,0.051,1470.0,2024-11-14,Hyderabad,tablet,data anaytics training,4.90598633989554,31.1125
801,A1801,Data Analytics Course,95.0,5721.0,208.53,16.0,6.0,0.063,1863.0,2024-11-14,Hyderabad,mobile,data analytics course,7.933966335779025,34.755
802,A1802,Data Analytics Course,160.0,5166.0,210.21,20.0,7.0,0.044,1850.0,2024-11-14,Hyderabad,desktop,data analytics course,7.800723086437372,30.03
803,A1803,Data Analytics Course,133.0,5430.0,217.34,16.0,6.0,0.045,1199.0,2024-11-14,Hyderabad,mobile,data analitics online,4.516701941658231,36.223333333333336
804,A1804,Data Analytics Course,154.0,3452.0,215.61,21.0,7.0,0.058,1631.0,2024-11-14,Hyderabad,mobile,analytics for data,6.564584202959045,30.801428571428573
805,A1805,Data Analytics Course,188.0,4523.280832678712,220.11,13.0,4.0,0.021,1262.0,2024-11-14,Hyderabad,tablet,data analitics online,4.733496887919675,55.0275
806,A1806,Data Analytics Course,186.0,5073.0,233.58,15.0,4.0,0.04897922998986829,1965.0,2024-11-04,Hyderabad,tablet,online data analytic,7.412535319804777,58.395
807,A1807,Data Analytics Course,101.0,5757.0,249.33,25.0,9.0,0.035,1129.0,2024-11-14,Hyderabad,mobile,learn data analytics,3.5281354028797174,27.703333333333333
808,A1808,Data Analytics Course,150.0,3323.0,227.55,14.0,4.0,0.027,1931.0,2024-11-18,Hyderabad,mobile,data analytics course,7.4860470226323885,56.8875
809,A1809,Data Analytics Course,127.0,5417.0,229.06,26.0,8.0,0.063,1086.0,2024-11-14,Hyderabad,tablet,learn data analytics,3.741115864838907,28.6325
810,A1810,Data Analytics Course,117.0,5445.0,213.9,10.0,5.0,0.043,1804.0,2024-11-14,Hyderabad,desktop,data analytics course,7.4338475923328655,42.78
811,A1811,Data Analytics Course,152.0,5173.0,230.47,15.0,5.0,0.036,1779.0,2024-11-14,Hyderabad,desktop,learn data analytics,6.719008981646201,46.094
812,A1812,Data Analytics Course,87.0,3643.0,220.76,27.0,7.0,0.04897922998986829,1393.0,2024-11-14,Hyderabad,desktop,data analitics online,5.310019931146948,31.537142857142857
813,A1813,Data Analytics Course,181.0,3863.0,180.12,17.0,7.0,0.035,1892.0,2024-11-28,Hyderabad,desktop,data analytics course,9.504108372196313,25.731428571428573
814,A1814,Data Analytics Course,147.0,3661.0,191.67,17.0,4.0,0.027,1505.0,2024-11-14,Hyderabad,desktop,online data analytic,6.8520373558720715,47.9175
815,A1815,Data Analytics Course,173.0,5463.0,232.38,17.0,5.0,0.029,1568.0,2024-11-26,Hyderabad,desktop,analytics for data,5.747568637576383,46.476
816,A1816,Data Analytics Course,123.0,3459.0,211.88,21.0,4.0,0.033,1223.0,2024-11-14,Hyderabad,tablet,learn data analytics,4.772135170851425,52.97
817,A1817,Data Analytics Course,162.0,3906.0,237.24,13.0,5.0,0.033,1062.0,2024-11-14,Hyderabad,desktop,data anaytics training,3.4764795144157814,47.448
818,A1818,Data Analytics Course,135.0,4645.0,182.94,12.0,6.519002375296912,0.04897922998986829,1927.0,2024-11-30,Hyderabad,desktop,online data analytic,9.533508254072373,28.062576061213335
819,A1819,Data Analytics Course,169.0,3317.0,232.35,29.0,3.0,0.049,1988.0,2024-11-24,Hyderabad,mobile,data anaytics training,7.556057671616097,77.45
820,A1820,Data Analytics Course,120.0,3235.0,220.67,11.0,4.0,0.04897922998986829,1890.0,2024-11-17,Hyderabad,mobile,learn data analytics,7.564825304753705,55.1675
821,A1821,Data Analytics Course,138.95699356913184,4823.0,234.73,30.0,5.0,0.04897922998986829,1361.0,2024-11-14,Hyderabad,mobile,data anaytics training,4.798151067183572,46.946
822,A1822,Data Analytics Course,167.0,4403.0,189.36,25.0,4.0,0.03,1572.0,2024-11-14,Hyderabad,desktop,learn data analytics,7.3016476552598215,47.34
823,A1823,Data Analytics Course,101.0,3530.0,184.83,22.0,5.0,0.04897922998986829,1802.0,2024-11-14,Hyderabad,mobile,learn data analytics,8.749499540117945,36.966
824,A1824,Data Analytics Course,129.0,4679.0,239.21,19.0,3.0,0.023,1215.0,2024-11-14,Hyderabad,mobile,data analitics online,4.079219096191631,79.73666666666666
825,A1825,Data Analytics Course,153.0,5396.0,233.79,13.0,8.0,0.04897922998986829,1571.0,2024-11-14,Hyderabad,mobile,data anaytics training,5.719705718807477,29.22375
826,A1826,Data Analytics Course,138.95699356913184,3976.0,248.65,16.0,4.0,0.04897922998986829,1160.0,2024-11-14,Hyderabad,mobile,data anaytics training,3.665192036999799,62.1625
827,A1827,Data Analytics Course,108.0,5545.0,209.82,11.0,8.0,0.074,1491.0,2024-11-14,Hyderabad,mobile,analytics for data,6.106090935087218,26.2275
828,A1828,Data Analytics Course,85.0,4772.0,211.62,15.0,10.0,0.118,1669.0,2024-11-14,Hyderabad,mobile,learn data analytics,6.886778187316889,21.162
829,A1829,Data Analytics Course,109.0,4941.0,242.54,18.0,9.0,0.083,1278.0,2024-11-11,Hyderabad,desktop,data anaytics training,4.269233940793272,26.948888888888888
830,A1830,Data Analytics Course,119.0,4369.0,216.29,16.0,4.0,0.04897922998986829,1505.0,2024-11-14,Hyderabad,tablet,learn data analytics,5.958250497017893,54.0725
831,A1831,Data Analytics Course,143.0,5526.0,185.94,15.0,8.0,0.056,1712.0,2024-11-14,Hyderabad,desktop,analytics for data,8.20727116274067,23.2425
832,A1832,Data Analytics Course,161.0,5302.0,184.29,13.0,8.0,0.036,1703.0,2024-11-14,Hyderabad,tablet,learn data analytics,8.240870367355798,23.03625
833,A1833,Data Analytics Course,146.0,4424.0,196.88,20.0,3.0,0.021,1757.0,2024-11-14,Hyderabad,tablet,online data analytic,7.924217797643234,65.62666666666667
834,A1834,Data Analytics Course,82.0,5971.0,235.52,14.0,8.0,0.098,1568.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.657608695652174,29.44
835,A1835,Data Analytics Course,88.0,3733.0,244.35,12.0,8.0,0.091,1622.0,2024-11-27,Hyderabad,mobile,online data analytic,5.638019234704318,30.54375
836,A1836,Data Analytics Course,127.0,4403.0,244.3,15.0,7.0,0.055,1832.0,2024-11-14,Hyderabad,tablet,data analytics course,6.498976668031109,34.9
837,A1837,Data Analytics Course,179.0,5118.0,189.59,15.0,6.0,0.034,1892.0,2024-11-14,Hyderabad,tablet,data analytics course,8.979429294794029,31.598333333333333
838,A1838,Data Analytics Course,199.0,4407.0,240.05,21.0,9.0,0.045,1054.0,2024-11-14,Hyderabad,desktop,data analitics online,3.3907519266819413,26.672222222222224
839,A1839,Data Analytics Course,191.0,3190.0,211.1,10.0,7.0,0.037,1505.0,2024-11-14,Hyderabad,tablet,learn data analytics,6.129322595926102,30.157142857142855
840,A1840,Data Analytics Course,99.0,4880.0,245.13,25.0,8.0,0.04897922998986829,1236.0,2024-11-14,Hyderabad,tablet,data analytics course,4.042222494186758,30.64125
841,A1841,Data Analytics Course,122.0,5774.0,224.4,23.0,10.0,0.04897922998986829,1330.0,2024-11-14,Hyderabad,mobile,learn data analytics,4.926916221033868,22.44
842,A1842,Data Analytics Course,178.0,4103.0,207.23,17.0,8.0,0.045,1612.0,2024-11-14,Hyderabad,mobile,analytics for data,6.778796506297351,25.90375
843,A1843,Data Analytics Course,157.0,4414.0,240.57,17.0,9.0,0.057,1483.0,2024-11-27,Hyderabad,desktop,learn data analytics,5.1645259176123375,26.73
844,A1844,Data Analytics Course,199.0,5319.0,216.7,25.0,9.0,0.045,1505.0,2024-11-14,Hyderabad,desktop,online data analytic,5.94508537148131,24.077777777777776
845,A1845,Data Analytics Course,192.0,3320.0,208.09,17.0,3.0,0.016,1169.0,2024-11-14,Hyderabad,mobile,data anaytics training,4.617761545485126,69.36333333333333
846,A1846,Data Analytics Course,144.0,4146.0,246.1,18.0,10.0,0.069,1074.0,2024-11-14,Hyderabad,desktop,analytics for data,3.3640796424217796,24.61
847,A1847,Data Analytics Course,147.0,4720.0,227.6,23.0,8.0,0.04897922998986829,1907.0,2024-11-14,Hyderabad,tablet,online data analytic,7.378734622144113,28.45
848,A1848,Data Analytics Course,121.0,3557.0,237.03,16.0,7.0,0.04897922998986829,1255.0,2024-11-14,Hyderabad,mobile,data analitics online,4.294688436062946,33.86142857142857
849,A1849,Data Analytics Course,193.0,5899.0,227.24,12.0,9.0,0.042,1832.0,2024-11-14,Hyderabad,desktop,analytics for data,7.061960922372822,25.24888888888889
850,A1850,Data Analytics Course,170.0,4968.0,216.78,21.0,5.0,0.045,1997.0,2024-11-14,Hyderabad,tablet,data analytics course,8.212104437678752,43.356
851,A1851,Data Analytics Course,198.0,5934.0,199.61,14.0,6.0,0.03,1505.0,2024-11-14,Hyderabad,tablet,learn data analytics,6.5397024197184495,33.26833333333334
852,A1852,Data Analytics Course,133.0,4078.0,189.42,21.0,6.0,0.045,1969.0,2024-11-14,Hyderabad,desktop,data analitics online,9.394889663182346,31.569999999999997
853,A1853,Data Analytics Course,82.0,4163.0,208.08,30.0,8.0,0.098,1297.0,2024-11-04,Hyderabad,mobile,data analytics course,5.233179546328335,26.01
854,A1854,Data Analytics Course,90.0,4330.0,249.24,20.0,4.0,0.044,1618.0,2024-11-15,Hyderabad,tablet,data anaytics training,5.491734874017012,62.31
855,A1855,Data Analytics Course,122.0,5882.0,189.76,25.0,7.0,0.057,1357.0,2024-11-25,Hyderabad,tablet,analytics for data,6.151138279932547,27.108571428571427
856,A1856,Data Analytics Course,105.0,5645.0,218.24,17.0,6.0,0.04897922998986829,1420.0,2024-11-14,Hyderabad,mobile,online data analytic,5.5065982404692075,36.373333333333335
857,A1857,Data Analytics Course,179.0,3848.0,213.26,12.0,5.0,0.04897922998986829,1807.0,2024-11-14,Hyderabad,desktop,data analytics course,7.473225171152584,42.652
858,A1858,Data Analytics Course,91.0,5609.0,228.27,12.0,10.0,0.11,1098.0,2024-11-11,Hyderabad,desktop,analytics for data,3.810093310553292,22.827
859,A1859,Data Analytics Course,168.0,4390.0,195.52,22.0,10.0,0.06,1553.0,2024-11-04,Hyderabad,desktop,data analytics course,6.942921440261865,19.552
860,A1860,Data Analytics Course,162.0,4774.0,210.8,20.0,7.0,0.043,1387.0,2024-11-14,Hyderabad,tablet,analytics for data,5.579696394686907,30.114285714285717
861,A1861,Data Analytics Course,130.0,5787.0,218.79,13.0,10.0,0.077,1679.0,2024-11-09,Hyderabad,mobile,online data analytic,6.674025321084145,21.878999999999998
862,A1862,Data Analytics Course,97.0,5192.0,184.79,13.0,10.0,0.04897922998986829,1382.0,2024-11-14,Hyderabad,mobile,learn data analytics,6.478759673142487,18.479
863,A1863,Data Analytics Course,142.0,4223.0,222.28,27.0,5.0,0.038,1506.0,2024-11-07,Hyderabad,desktop,learn data analytics,5.775238438006118,44.456
864,A1864,Data Analytics Course,138.0,3146.0,197.89,22.0,7.0,0.04897922998986829,1505.0,2024-11-14,Hyderabad,desktop,learn data analytics,6.605235231694377,28.27
865,A1865,Data Analytics Course,186.0,3988.0,237.69,15.0,5.0,0.027,1603.0,2024-11-14,Hyderabad,tablet,data analytics course,5.744078421473348,47.538
866,A1866,Data Analytics Course,170.0,3437.0,232.08,23.0,5.0,0.029,1405.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.053946914856946,46.416000000000004
867,A1867,Data Analytics Course,85.0,3718.0,224.14,21.0,6.0,0.071,1938.0,2024-11-04,Hyderabad,desktop,online data analytic,7.6463817257071485,37.35666666666666
868,A1868,Data Analytics Course,115.0,5343.0,239.92,20.0,8.0,0.04897922998986829,1381.0,2024-11-15,Hyderabad,desktop,learn data analytics,4.756085361787262,29.99
869,A1869,Data Analytics Course,167.0,5170.0,241.21,24.0,4.0,0.038,1515.0,2024-11-14,Hyderabad,mobile,data analytics course,5.280834127938311,60.3025
870,A1870,Data Analytics Course,113.0,5916.0,234.58,18.0,5.0,0.044,1165.0,2024-11-14,Hyderabad,mobile,data analytics course,3.9663227896666378,46.916000000000004
871,A1871,Data Analytics Course,175.0,4958.0,245.96,22.0,10.0,0.04897922998986829,1777.0,2024-11-21,Hyderabad,mobile,online data analytic,6.224751992193852,24.596
872,A1872,Data Analytics Course,112.0,5538.0,225.66,22.0,4.0,0.041,1505.0,2024-11-14,Hyderabad,desktop,online data analytic,5.669325533989187,56.415
